PageRank;inDegreeRank;PageRankValue;inDegreeValue;Node id;Url;Type
588;41076;0.0008853603750985661;7;189640;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/safety_policy_in_a_european_per.html;disconnected
589;39489;0.0008853603750985661;7;189672;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/sociology_for_european_studies_2.html;disconnected
590;42174;0.0008853603750985661;7;189686;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/risk_management_191860181.html;disconnected
591;48457;0.0008853603750985661;7;189659;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/gender_inclusive_ontwerpen_1941.html;disconnected
592;45131;0.0008853603750985661;7;189644;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/innovatie_van_zorgconcepten_met.html;disconnected
593;65593;0.0008853603750985661;5;189631;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/deterministische_modellen_in_de.html;disconnected
594;31270;0.0008853603750985661;9;189684;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/organisatie_en_recht_194101120.html;disconnected
595;39396;0.0008853603750985661;7;189647;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/staatsrecht_194125050.html;disconnected
596;40590;0.0008853603750985661;7;189641;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/history_of_europe_science_techn.html;disconnected
597;46596;0.0008853603750985661;7;189681;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/wetenschapsvisies_en_ethiek_194.html;disconnected
598;40101;0.0008853603750985661;7;189677;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/public_governance_and_policy_ne.html;disconnected
599;46122;0.0008853603750985661;7;189657;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/european_social_integration_194.html;disconnected
600;46669;0.0008853603750985661;7;189662;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/integral_business_process_desig.html;disconnected
601;41334;0.0008853603750985661;7;189637;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/accounting_finance_and_manageme.html;disconnected
602;27674;0.0008853603750985661;10;189683;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/management_en_organisatie_19411.html;disconnected
603;43717;0.0008853603750985661;7;189679;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/project_proces_en_organisatie_a.html;disconnected
604;42442;0.0008853603750985661;7;189670;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/seminar_supply_management_20110.html;disconnected
605;42358;0.0008853603750985661;7;189665;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/mo_van_professionele_organisati.html;disconnected
606;46587;0.0008853603750985661;7;189671;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/immigrant_integration_in_a_euro.html;disconnected
607;48077;0.0008853603750985661;7;189656;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/implementation_of_it_in_organis.html;disconnected
608;40849;0.0008853603750985661;7;189651;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/business_process_management_201.html;disconnected
609;55222;0.0008853603750985661;6;189632;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/international_management_191880.html;disconnected
610;34397;0.0008853603750985661;8;189685;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/geschiedenis_van_de_natuurweten.html;disconnected
611;48691;0.0008853603750985661;7;189645;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/praktijk_van_onderzoek_en_stati.html;disconnected
612;44215;0.0008853603750985661;7;189660;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/higher_education_in_a_european_p.html;disconnected
613;43926;0.0008853603750985661;7;189653;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/reliability_engineering_mainten.html;disconnected
614;46330;0.0008853603750985661;7;189680;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/civiele_techniek_in_nederland_1.html;disconnected
615;42449;0.0008853603750985661;7;189654;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/economics_i_201000052.html;disconnected
616;37678;0.0008853603750985661;8;189634;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/ontwerpen_van_mensmachine_inter.html;disconnected
617;47169;0.0008853603750985661;7;189669;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/seminar_human_resource_organiza.html;disconnected
618;43133;0.0008853603750985661;7;189643;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/organisatie_van_het_zorgproces_1.html;disconnected
619;42738;0.0008853603750985661;7;189655;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/management_organization_of_tech.html;disconnected
620;43090;0.0008853603750985661;7;189668;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/seminar_business_to_business_ma.html;disconnected
621;4748;0.0008853603750985661;59;189636;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/innovation_and_technology_dynam.html;disconnected
622;31727;0.0008853603750985661;9;189635;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/ict_management_192360021.html;disconnected
623;41718;0.0008853603750985661;7;189648;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/bestuursrecht_194125060.html;disconnected
624;62513;0.0008853603750985661;5;189688;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/introduction_to_research_method.html;disconnected
625;45912;0.0008853603750985661;7;189642;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/bestuurskundige_vaardigheden_19.html;disconnected
626;48987;0.0008853603750985661;7;189652;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/risk_management_for_ba_20100023.html;disconnected
627;39951;0.0008853603750985661;7;189673;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/introduction_to_law_194101030.html;disconnected
628;42400;0.0008853603750985661;7;189658;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/master_class_financial_manageme.html;disconnected
629;42371;0.0008853603750985661;7;189664;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/research_management.html;disconnected
630;54745;0.0008853603750985661;6;189687;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/quantitative_research_skills_19.html;disconnected
631;45171;0.0008853603750985661;7;189675;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/it_en_recht_194101210.html;disconnected
632;47121;0.0008853603750985661;7;189646;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/transformation_of_hr_function_w.html;disconnected
633;24524;0.0008853603750985661;11;189682;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/management_organization_and_inf.html;disconnected
634;46667;0.0008853603750985661;7;189667;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/seminar_corporate_finance_20110.html;disconnected
635;45451;0.0008853603750985661;7;189638;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/eu_external_legal_regulation_19.html;disconnected
636;69900;0.0008853603750985661;4;189630;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/modelleren_van_voortbrenging_19.html;disconnected
637;43152;0.0008853603750985661;7;189676;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/deliberative_governance_of_know.html;disconnected
638;40141;0.0008853603750985661;7;189666;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/seminar_business_information_ma.html;disconnected
639;40254;0.0008853603750985661;7;189674;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/global_social_problems_19410715.html;disconnected
640;45702;0.0008853603750985661;7;189663;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/public_safety_public_safety_gov.html;disconnected
641;47750;0.0008853603750985661;7;189639;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k3_samenvattingen/public_governance_and_legitimac.html;disconnected
642;4064;0.0008847456647518384;73;189809;http://www.utwente.nl/repository/utwente/dottwente/apps/comment.shtml@file=163248.html;disconnected
643;44688;0.0008847456647518384;7;189753;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/managing_service_organizations_1.html;disconnected
644;44300;0.0008847456647518384;7;189770;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/marketing_tbk_194108110.html;disconnected
645;39952;0.0008847456647518384;7;189765;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/de_maakbare_samenleving_1941071.html;disconnected
646;46882;0.0008847456647518384;7;189761;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/social_problems_194106090.html;disconnected
647;42611;0.0008847456647518384;7;189799;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/managing_people_in_a_global_con.html;disconnected
648;31646;0.0008847456647518384;9;189804;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/public_and_private_policing_201.html;disconnected
649;47985;0.0008847456647518384;7;189784;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/master_class_innovation_entrepr.html;disconnected
650;44963;0.0008847456647518384;7;189785;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/hrm_innovation_and_entrepreneur.html;disconnected
651;47676;0.0008847456647518384;7;189774;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/master_class_financial_manageme.html;disconnected
652;44791;0.0008847456647518384;7;189792;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/entrepreneurial_finance_2010000.html;disconnected
653;39800;0.0008847456647518384;7;189764;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/public_sector_reform_194107040.html;disconnected
654;45519;0.0008847456647518384;7;189783;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/interne_organisatie_194120010.html;disconnected
655;43792;0.0008847456647518384;7;189782;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/data_analyse_194119160.html;disconnected
656;47011;0.0008847456647518384;7;189801;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/ebusiness_201100071.html;disconnected
657;31171;0.0008847456647518384;9;189742;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/management_van_innovatie_191810.html;disconnected
658;47837;0.0008847456647518384;7;189759;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/economie_van_de_gezondheidszorg.html;disconnected
659;42994;0.0008847456647518384;7;189793;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/organization_theory_and_design_2.html;disconnected
660;47534;0.0008847456647518384;7;189763;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/maatschappelijke_organisatie_19.html;disconnected
661;44434;0.0008847456647518384;7;189777;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/de_geschiedenis_van_de_toekomst.html;disconnected
662;44517;0.0008847456647518384;7;189768;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/business_development_in_network.html;disconnected
663;39788;0.0008847456647518384;7;189806;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/introduction_to_research_method-1.html;disconnected
664;48178;0.0008847456647518384;7;189791;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/privaatrecht_201000072.html;disconnected
665;44061;0.0008847456647518384;7;189766;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/crime_science_194107270.html;disconnected
666;64642;0.0008847456647518384;5;189738;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/introduction_to_investment_theo.html;disconnected
667;46644;0.0008847456647518384;7;189790;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/klinische_epidemiologie_2010000.html;disconnected
668;37535;0.0008847456647518384;8;189805;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/concept_and_observations_201100.html;disconnected
669;39528;0.0008847456647518384;7;189778;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/chronische_aandoeningen_1_19411.html;disconnected
670;45609;0.0008847456647518384;7;189786;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/logistiek_management_194121010.html;disconnected
671;44502;0.0008847456647518384;7;189752;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/business_process_integration_la.html;disconnected
672;45130;0.0008847456647518384;7;189788;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/european_legal_governance_19412.html;disconnected
673;48728;0.0008847456647518384;7;189746;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/reliability_engineering_mainten.html;disconnected
674;40798;0.0008847456647518384;7;189740;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/european_union_law_191764160.html;disconnected
675;46361;0.0008847456647518384;7;189755;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/theories_of_regulation_19410115.html;disconnected
676;44217;0.0008847456647518384;7;189794;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/management_of_technology_in_hea.html;disconnected
677;40902;0.0008847456647518384;7;189772;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/finance_accounting_194110020.html;disconnected
678;48977;0.0008847456647518384;7;189795;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/healthcare_purchasing_201100002.html;disconnected
679;58346;0.0008847456647518384;5;189808;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/managing_change_and_human_resou.html;disconnected
680;45046;0.0008847456647518384;7;189797;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/corp_financial_management_and_a.html;disconnected
681;46976;0.0008847456647518384;7;189762;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/environmental_policy_194106100.html;disconnected
682;43386;0.0008847456647518384;7;189744;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/purchasing_management_191820160.html;disconnected
683;46150;0.0008847456647518384;7;189758;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/openbare_financin_194103030.html;disconnected
684;46435;0.0008847456647518384;7;189748;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/foundations_of_information_syst.html;disconnected
685;43490;0.0008847456647518384;7;189773;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/finance_accounting_194110021.html;disconnected
686;41746;0.0008847456647518384;7;189754;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/recht_en_governance_194101020.html;disconnected
687;51930;0.0008847456647518384;6;189739;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/strafrecht_191841070.html;disconnected
688;4115;0.0008847456647518384;72;189743;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/special_topics_in_financial_eng.html;disconnected
689;39468;0.0008847456647518384;7;189779;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/medische_ethiek_194112320.html;disconnected
690;39219;0.0008847456647518384;7;189767;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/criminology_194107290.html;disconnected
691;22520;0.0008847456647518384;11;189802;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/economic_methods_sustainability.html;disconnected
692;47131;0.0008847456647518384;7;189789;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/fundamentals_of_sustainable_dev.html;disconnected
693;41331;0.0008847456647518384;7;189749;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/international_business_19188080.html;disconnected
694;44327;0.0008847456647518384;7;189780;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/outcomes_research_194112340.html;disconnected
695;42304;0.0008847456647518384;7;189750;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/multi_agent_systems_192320601.html;disconnected
696;44505;0.0008847456647518384;7;189781;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/ehealth_and_quality_of_care_194.html;disconnected
697;39889;0.0008847456647518384;7;189747;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/microeconomics_191860651.html;disconnected
698;80154;0.0008847456647518384;4;189737;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/statistics_probability_19150610.html;disconnected
699;44218;0.0008847456647518384;7;189775;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/medical_decision_making_1941112.html;disconnected
700;28697;0.0008847456647518384;10;189803;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/policy_analysis_in_public_and_t.html;disconnected
701;44440;0.0008847456647518384;7;189798;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/supplier_relation_management_20.html;disconnected
702;41588;0.0008847456647518384;7;189796;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/fundamentals_of_btb_marketing_2.html;disconnected
703;47578;0.0008847456647518384;7;189776;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/clinical_efficacy_and_mta_19411.html;disconnected
704;55524;0.0008847456647518384;6;189807;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/accounting_financial_management.html;disconnected
705;42328;0.0008847456647518384;7;189769;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/intellectual_property_managemen.html;disconnected
706;46767;0.0008847456647518384;7;189771;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/corporate_finance_194110010.html;disconnected
707;39083;0.0008847456647518384;8;189741;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/minor_geo_data_and_spatial_info.html;disconnected
708;41518;0.0008847456647518384;7;189751;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/estrategizing_192350200.html;disconnected
709;46999;0.0008847456647518384;7;189756;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/algemene_economie_voor_ebb_1941.html;disconnected
710;46119;0.0008847456647518384;7;189745;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/de_luchtvaartindustrie_19185258.html;disconnected
711;40107;0.0008847456647518384;7;189760;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/interne_organisatiekunde_194104.html;disconnected
712;44462;0.0008847456647518384;7;189787;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/detmodor_voor_de_minor_plm_1941.html;disconnected
713;41218;0.0008847456647518384;7;189800;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/introduction_to_research_method.html;disconnected
714;48550;0.0008847456647518384;7;189757;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q1-summaries/european_economic_governance_19.html;disconnected
715;40140;0.0008846613733665011;7;189597;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/strategic_marketing_business_re.html;disconnected
716;43436;0.0008846613733665011;7;189594;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/quantitative_methods_for_operat.html;disconnected
717;44809;0.0008846613733665011;7;189599;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/advanced_architecture_of_inform.html;disconnected
718;46075;0.0008846613733665011;7;189569;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/ontwerpen_van_toekomsten_194111.html;disconnected
719;43379;0.0008846613733665011;7;189578;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/international_financial_managem.html;disconnected
720;40625;0.0008846613733665011;7;189589;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/epidemiologie_194112080.html;disconnected
721;48207;0.0008846613733665011;7;189582;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/advanced_technology_venturing_g.html;disconnected
722;40340;0.0008846613733665011;7;189619;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/international_relations_theory_1.html;disconnected
723;49947;0.0008846613733665011;6;189627;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/luchthavenmgmt_strategie_en_bed.html;disconnected
724;43450;0.0008846613733665011;7;189614;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/design_science_methodology_1923.html;disconnected
725;47409;0.0008846613733665011;7;189576;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/course_name_course_code.html;disconnected
726;47965;0.0008846613733665011;7;189616;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/purchasing_organization_and_gov.html;disconnected
727;78390;0.0008846613733665011;4;189555;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k2_samenvattingen/statistiek_191530311.html;disconnected
